Name,LCNAF Heading,LC Record Link
"Smith, Harold J.","Smith, H. J., 1930-",http://id.loc.gov/authorities/names/n87842802
"Smith, Hazel Littlefield.","Littlefield, Hazel, 1889-1988",http://id.loc.gov/authorities/names/no2013106002
"Smith, Hyrum, 1800-1844.","Smith, Hyrum, 1800-1844",http://id.loc.gov/authorities/names/nr88012180
"Smith, James Fairbairn.","Smith, James Fairbairn",http://id.loc.gov/authorities/names/no2007090079
"Smith, Jim.","Smith, James, 1945-2010",http://id.loc.gov/authorities/names/n83187758
"Smith, Joseph Henry, 1855-1946.",,
"Smith, L. Z.","Smith, Z. L. (Zeger Ludwig)",http://id.loc.gov/authorities/names/no97003650
"Smith, Lucy Ann.",,
"Smith, Margaret Chase, 1897-","Smith, Margaret Chase, 1897-1995",http://id.loc.gov/authorities/names/n50013287
"Smith, Margaret Chase, 1897-1995.","Smith, Margaret Chase, 1897-1995",http://id.loc.gov/authorities/names/n50013287
"Smith, Otis Milton, 1922-1994.","Smith, Otis Milton, 1922-1994",http://id.loc.gov/authorities/names/n00093572
"Smith, Pringle.","Smith, J. J. Pringle",http://id.loc.gov/authorities/names/n91114875
"Smith, Ralph Enos, 1896-1977.",,
"Smith, Roberta Holland.",,
"Smith, Robert R.","Surtees, Robert Smith, 1805-1864",http://id.loc.gov/authorities/names/n79054704
"Smith, Robert R., 1847-",,
"Smith, Russell Andrew.","Smith, Russell Andrew",http://id.loc.gov/authorities/names/n79111485
"Smith, Sara Browne.",,
"Smith, Talbot.","Smith, John Talbot, 1855-1923",http://id.loc.gov/authorities/names/n85204703
"Smith, Theobald, 1859-1934.","Smith, Theobald, 1859-1934",http://id.loc.gov/authorities/names/n88274023
"Smith, Thomas Vernor, 1890-1964.","Smith, Thomas Vernor, 1890-1964",http://id.loc.gov/authorities/names/n50013220
"Smith, William Morris, b. 1870.",,
"Smits, Lee J.",,
"Smyser, Carme Hostetter, 1869-1945.",,
"Smyser, Martin Mosser, 1875-1955.",,
"Snedden, David Samuel, 1868-","Snedden, David, 1868-1951",http://id.loc.gov/authorities/names/n91027403
"Snow, C. P. (Charles Percy), 1905-","Snow, C. P. (Charles Percy), 1905-1980",http://id.loc.gov/authorities/names/n80014802
"Snow, C. P. (Charles Percy), 1911-",,
"Snyder, Franklin Bliss, 1884-1958.",,
"Snyder, George.","Snyder, George L. (George Leonard), 1927-",http://id.loc.gov/authorities/names/n84042723
"Snyder, John W. (John Wesley), 1895-1985.","Snyder, John W. (John Wesley), 1895-1985",http://id.loc.gov/authorities/names/n90657980
"So, Sara Armstrong.",,
"Sobel, Morton J.",,
"Sockman, Ralph W. (Ralph Washington), 1889-1970.","Sockman, Ralph W. (Ralph Washington), 1889-1970",http://id.loc.gov/authorities/names/n92017647
"Sokolsky, George Ephraim, 1893-1962.","Sokolsky, George E. (George Ephraim), 1893-1962",http://id.loc.gov/authorities/names/no95004291
"Solomis, Alexis.",,
"Somervell, Brehon Burke, 1892-1955.","Somervell, Brehon Burke, 1892-1955",http://id.loc.gov/authorities/names/n93095998
"Sontag, Susan, 1933-","Sontag, Susan, 1933-2004",http://id.loc.gov/authorities/names/n79049274
"Sorensen, Charles E., 1881-1968.","Sorensen, Charles E., 1881-1968",http://id.loc.gov/authorities/names/n2005075179
"Sorenson, Theodore C.",,
"South, Lloyd V.",,
"Southard, Earl.",,
"Southard, Samuel L. (Samuel Lewis), 1787-1842.","Southard, Samuel L. (Samuel Lewis), 1787-1842",http://id.loc.gov/authorities/names/n83208104
"Southwick, Arthur F.","Southwick, Arthur F.",http://id.loc.gov/authorities/names/n88044131
"Spaak, Paul Henri, 1899-1972.","Spaak, Paul-Henri, 1899-1972",http://id.loc.gov/authorities/names/n82078011
"Spalding, Edward Bartlett, 1868-1960.",,
"Spalding, William P., b. 1822.",,
"Spann, Ray.",,
"Sparkman, John, 1899-1985.","Sparkman, John, 1899-1985",http://id.loc.gov/authorities/names/n79082340
"Sparks, Frank Melville, 1877-1950.",,
"Sparrow, Frederick K. (Frederick Kroeber), 1903-1977.","Sparrow, F. K. (Frederick Kroeber), 1903-",http://id.loc.gov/authorities/names/n85805088
"Sparrow, Nan.",,
"Spaulding, Jay Earle, b.1894.",,
"Spaulding, Mary Swegles, 1844-1926.",,
"Spaulding, Mr. (Oliver Lyman), 1833-1922.","Spaulding, Mr. (Oliver Lyman), 1833-1922",http://id.loc.gov/authorities/names/no94008169
"Spaulding, Oliver Lyman, 1875-","Spaulding, Oliver Lyman, 1875-1947",http://id.loc.gov/authorities/names/no2001071379
"Spellman, Francis, 1889-1967.","Spellman, Francis, 1889-1967",http://id.loc.gov/authorities/names/n84018580
"Spencer, Anna Garlin, 1851-1931.","Spencer, Anna Garlin, 1851-1931",http://id.loc.gov/authorities/names/n91032421
"Spencer, Anne, 1882-1975.","Spencer, Anne, 1882-1975",http://id.loc.gov/authorities/names/no98076986
"Spencer, Chauncey E., 1906-","Spencer, Chauncey E. (Chauncey Edward), 1906-2002",http://id.loc.gov/authorities/names/no2008062671
"Spencer, Edward A., d. 1964.",,
"Spencer, Mary Clare Wilson, 1842-1923.","Spencer, Mary Clare Wilson, 1842-1923",http://id.loc.gov/authorities/names/n79072667
"Spier, Leslie, 1893-1961.","Spier, Leslie, 1893-1961",http://id.loc.gov/authorities/names/n50021190
"Spill, William Ambrose, 1876-",,
"Spock, Benjamin, 1903-1998.","Spock, Benjamin, 1903-1998",http://id.loc.gov/authorities/names/n50024566
"Springer, Durand William, 1866-1943.",,
"Springer, Harvey H., 1907-","Springer, Harvey H., 1907-1969",http://id.loc.gov/authorities/names/no2007083352
"Sproul, Robert Gordon, 1891-1975.","Sproul, Robert Gordon, 1891-1975",http://id.loc.gov/authorities/names/no91006828
"Spurr, Stephen Hopkins.","Spurr, Stephen H., 1918-1990",http://id.loc.gov/authorities/names/n50028542
"Squier, George Owen, 1865-1934.","Squier, George Owen, 1865-1934",http://id.loc.gov/authorities/names/n96033160
"Squier, Nina A. La Barge.",,
"Squier, Theodore L.",,
"Squires, Radcliffe, 1917-1993.","Squires, Radcliffe, 1917-1993",http://id.loc.gov/authorities/names/n50028549
"St. Antoine, Theodore J., 1929-","St. Antoine, Theodore J., 1929-",http://id.loc.gov/authorities/names/n81120959
"St. Aubin, Wilfrid de, 1902-1980.",,
"St.-George, Maximilian, b. 1885.",,
"St. Laurent, Louis S. (Louis Stephen), 1882-1973.","St. Laurent, Louis S. (Louis Stephen), 1882-1973",http://id.loc.gov/authorities/names/n82257393
"Stace, Arthur W. (Arthur William), 1875-1950.","Stace, Arthur W. (Arthur William), 1875-1950",http://id.loc.gov/authorities/names/n94090908
"Stadsklev, C. O.",,
"Staebler, Burnette.",,
"Staebler, Edward William, 1872-1946.",,
"Stair, Edward Douglas, b. 1859.",,
"Stair, W. D.",,
"Stanford, George Alonzo, 1917-",,
"Stanley, David, Mrs.",,
"Stanley, David Sloane, 1828-1902.","Stanley, David Sloane, 1828-1902",http://id.loc.gov/authorities/names/n83060788
"Stans, Maurice H., 1908-","Stans, Maurice H., 1908-1998",http://id.loc.gov/authorities/names/n84161337
"Stanton, Elizabeth Cady, 1815-1902.","Stanton, Elizabeth Cady, 1815-1902",http://id.loc.gov/authorities/names/n80001140
"Stanton, Frank, 1908-","Stanton, Frank, 1908-2006",http://id.loc.gov/authorities/names/n97122472
"Stark, Joan S.","Stark, Joan S.",http://id.loc.gov/authorities/names/nr88001024
"Stark, Lloyd C.","Stark, Lloyd Crow, 1886-1972",http://id.loc.gov/authorities/names/n92014202
"Stark, Otto, 1859-1926.","Stark, Otto, 1859-1926",http://id.loc.gov/authorities/names/n77004216
"Starkie, Enid.","Starkie, Enid",http://id.loc.gov/authorities/names/n50023287
"Stasheff, Edward.","Stasheff, Edward",http://id.loc.gov/authorities/names/n79066596
"Stason, E. Blythe, 1891-1972.","Stason, E. Blythe (Edwin Blythe), 1891-1972",http://id.loc.gov/authorities/names/n80098082
"Stearns, Robert Lawrence, 1892-","Stearns, Robert L. (Robert Lawrence), 1892-",http://id.loc.gov/authorities/names/n00113354
"Stebbins, Joel, 1878-","Stebbins, Joel, 1878-1966",http://id.loc.gov/authorities/names/no2009004897
"Steeb, Lloyd.",,
"Steeh, George C.",,
"Steeh, George C., 1919-",,
"Steele, John Dutton.","Steele, J. Dutton (John Dutton), 1810-1886",http://id.loc.gov/authorities/names/nr93003770
"Steele, Thomas Clement, 1847-1926.",,
"Steere, Isaac.",,
"Steere, Joseph Hall, 1852-1936.",,
"Steffe, Leah Bolgos.",,
"Stegman, Louie Vandervoort, 1868-1930.",,
"Stegner, Wallace Earle, 1908-1993.",,
"Stein, Clarence S.","MacMahon, Aline, 1899-1991",http://id.loc.gov/authorities/names/n88100731
"Stein, Eric.","Stein, Eric",http://id.loc.gov/authorities/names/n50020719
"Stein, Eric A.",,
"Steinberg, Lawrence N., 1905-",,
"Steinson, Barbara J., 1948-","Steinson, Barbara J., 1948-",http://id.loc.gov/authorities/names/n81124562
"Stejneger, Leonhard, 1851-1943.","Stejneger, Leonhard, 1851-1943",http://id.loc.gov/authorities/names/no95049009
"Stella, Frank D.",,
"Stempel, Robert C. (Robert Carl), 1933-2011.",,
"Stephen, John.","Pütter, Johann Stephan, 1725-1807",http://id.loc.gov/authorities/names/n89628565
"Stephens, Frank, 1859-1935.","Stephens, Frank, 1859-1935",http://id.loc.gov/authorities/names/n2005175005
"Stephens, James.","Russell, George William, 1867-1935",http://id.loc.gov/authorities/names/n79124616
"Stephens, Yvonne.","Boom, Taka",http://id.loc.gov/authorities/names/no98050242
"Stephenson, Joe.","Stephenson, Joe, Dr.",http://id.loc.gov/authorities/names/n90659038
"Stephenson, Wendell Holmes, 1899-1970.","Stephenson, Wendell Holmes, 1899-1970",http://id.loc.gov/authorities/names/n85239091
"Stepp, Marc.",,
"Sterling, Louis T.",,
"Stetson, Harlan True, 1885-1964.","Stetson, Harlan True, 1885-1964",http://id.loc.gov/authorities/names/n87804019
"Stettinius, Edward R. (Edward Reilly), 1900-1949.","Stettinius, Edward R., Jr. (Edward Reilly), 1900-1949",http://id.loc.gov/authorities/names/n50022542
"Stevens, Albert Kunnen, 1901-1984.",,
"Stevens, Frederick W. (Frederick Waeir), 1865-1926.","Stevens, Frederick W. (Frederick Waeir), 1865-1926",http://id.loc.gov/authorities/names/no95058799
"Stevens, George Washington, 1866-1926.",,
"Stevens, Kenneth Molyneaux, 1892-",,
"Stevens, Thaddeus, 1792-1868.","Stevens, Thaddeus, 1792-1868",http://id.loc.gov/authorities/names/n50023914
"Stevens, Walter LeConte, 1847-1927.","Stevens, W. LeConte (Walter LeConte), 1847-1927",http://id.loc.gov/authorities/names/no2010070622
"Stevenson, Adlai E. (Adlai Ewing), 1930-","Stevenson, Adlai E., III (Adlai Ewing), 1930-",http://id.loc.gov/authorities/names/n84078196
"Stevenson, Charles L. (Charles Leslie), 1908-","Stevenson, Charles L. (Charles Leslie), 1908-",http://id.loc.gov/authorities/names/n83020606
"Stevenson, John James, 1841-1924.","Stevenson, John J. (John James), 1841-1924",http://id.loc.gov/authorities/names/n88172355
"Stevenson, Louise Destler.",,
"Stewardson, Langdon Cheeves, 1850-",,
"Stewart, Charles, 1839-1864.",,
"Stewart, Cynthia Jean.",,
"Stewart, Damon, 1834-1867.",,
"Stewart, Donald C.","Stewart, Donald C.",http://id.loc.gov/authorities/names/nb99188327
"Stewart, Gertrude Hornbostel, 1918-1992.","Stewart, Gertrude, 1918-1992",http://id.loc.gov/authorities/names/no2013017838
"Stewart, Gilbert Ireland, 1897-",,
"Stewart, H. P. (Hladia Porter)",,
"Stewart, Patricia L.","Stewart, Patricia L.",http://id.loc.gov/authorities/names/n87937098
"Stewart, R. R. (Ralph Randles), 1890-","Stewart, R. R. (Ralph Randles), 1890-1993",http://id.loc.gov/authorities/names/n84105070
"Stockard, Charles Rupert, 1879-1939.","Stockard, Charles R. (Charles Rupert), 1879-1939",http://id.loc.gov/authorities/names/no2006062901
"Stockbridge, Mr. (Francis Brown), 1826-1894.",,
"Stocking, Charles Howard, 1882-1958.","Stocking, Charles H. (Charles Howard), 1882-1958",http://id.loc.gov/authorities/names/no2005038608
"Stockton, Robert Field, 1795-1866.","Stockton, Robert Field, 1795-1866",http://id.loc.gov/authorities/names/n86858531
"Stockton, Ronald R.","Stockton, Ronald R.",http://id.loc.gov/authorities/names/n83022020
"Stockton, Thomas R.",,
"Stockwell, Cyrus M. (Cyrus Moses), 1823-1899.",,
"Stoddard, Francis Hovey, 1847-1936.","Stoddard, Francis Hovey, 1847-1936",http://id.loc.gov/authorities/names/no00051672
"Stoffel, Joseph H.",,
"Stokes, Donald Elkinton, 1927-","Stokes, Donald E.",http://id.loc.gov/authorities/names/n50010410
"Stokowski, Leopold, 1882-1977.","Stokowski, Leopold, 1882-1977",http://id.loc.gov/authorities/names/n80050012
"Stone, Addison Ray, 1828-1888.",,
"Stone, Harriette, 1867-",,
"Stone, Julius Frederick, 1855-1947.","Stone, Julius F. (Julius Frederick), 1855-1947",http://id.loc.gov/authorities/names/no2009004726
"Stone, William A. (William Addison), 1862-1924.",,
"Stone, William A. (William Addison), 1902-",,
"Stone, Willis E. (Willis Emerson), 1899-","Stone, Willis E. (Willis Emerson), 1899-",http://id.loc.gov/authorities/names/n88172291
"Stoneman, William Harlan, 1904-",,
"Stoner, Claude Thomas, 1899-1977.","Stoner, Claude Thomas, 1899-1977",http://id.loc.gov/authorities/names/n82026287
"Stoner, George W.","Stoner, George W.",http://id.loc.gov/authorities/names/n88091037
"Storey, Wilbur F., 1819-1884.","Storey, Wilbur F., 1819-1884",http://id.loc.gov/authorities/names/no2011025508
"Storms, Daniel Edward.",,
"Storms, Roger C. (Roger Clair), 1939-",,
"Storrow, Helen Osborne.","Storrow, Helen Osborne, 1864-1944",http://id.loc.gov/authorities/names/n2008165069
"Story, Joseph, 1779-1845.","Story, Joseph, 1779-1845",http://id.loc.gov/authorities/names/n50010851
"Stough, Irvin K.",,
"Stowe, Ernest A., b. 1859.",,
"Stowe, Leland, 1899-","Stowe, Leland, 1899-",http://id.loc.gov/authorities/names/n83019043
"Stracciari, Riccardo.","Stracciari, Riccardo",http://id.loc.gov/authorities/names/n82071439
"Straight, Michael Whitney.","Straight, Michael Whitney",http://id.loc.gov/authorities/names/n79085104
"Stratton, Thomas F.",,
"Straus, Nathan.","Straus, Oscar, 1870-1954",http://id.loc.gov/authorities/names/n81003162
"Strauss, Franz Josef, 1915-","Strauss, Franz Josef, 1915-1988",http://id.loc.gov/authorities/names/n50010949
"Strawn, Silas Hardy, 1866-","Strawn, Silas Hardy, 1866-1946",http://id.loc.gov/authorities/names/n85814928
"Streit, Clarence Kirshman, 1896-","Streit, Clarence K. (Clarence Kirshman), 1896-1986",http://id.loc.gov/authorities/names/n92118561
"Strickland, Walter.","Strickland, Walter William, 1851-1938",http://id.loc.gov/authorities/names/no2010086011
"Striker, Daniel E., 1835-1898.",,
"Strong, Charles Augustus, 1862-1940.","Strong, Charles Augustus, 1862-1940",http://id.loc.gov/authorities/names/n83172008
"Strong, Edwin Atson, 1834-1920.",,
"Strong, Martha Cochrane, 1843-1926.",,
"Strong, Sydney, 1860-1938.","Strong, Sydney, 1860-1938",http://id.loc.gov/authorities/names/n87836829
"Strube, William P.","Strube, William P.",http://id.loc.gov/authorities/names/no99001831
"Stuart, Charles Edward, 1810-1887.","Stuart, C. E. (Charles Edward), 1810-1887",http://id.loc.gov/authorities/names/no2003058569
"Studlar, Gaylyn.","Studlar, Gaylyn",http://id.loc.gov/authorities/names/n87810534
"Sturgis, William S.",,
"Sudarkasa, Niara.","Sudarkasa, Niara",http://id.loc.gov/authorities/names/n95118706
"Sullivan, Anna, 1903-",,
"Sullivan, Louis, 1856-1924.","Sullivan, Louis H., 1856-1924",http://id.loc.gov/authorities/names/n50010438
"Sullivan, Louis H., 1856-1924.","Sullivan, Louis H., 1856-1924",http://id.loc.gov/authorities/names/n50010438
"Summers, Halton W.",,
"Sumner, William Graham, 1840-1910.","Sumner, William Graham, 1840-1910",http://id.loc.gov/authorities/names/n79061189
"Sunderland, Edson R. (Edson Read), b. 1874.",,
"Sunderland, Jabez Thomas, 1842-1936.","Sunderland, Jabez Thomas, 1842-1936",http://id.loc.gov/authorities/names/n82020597
"Sutherland, R. S.","Rattray, R. S. (Robert Sutherland), 1881-1938",http://id.loc.gov/authorities/names/n50054007
"Sutter, William F.",,
"Suzzallo, Henry, 1875-1933.","Suzzallo, Henry, 1875-1933",http://id.loc.gov/authorities/names/no96040837
"Swain, Edith L.",,
"Swain, George Robert, 1866-1947.",,
"Swain, Mary Ann Price, 1941-","Swain, Mary Ann Price, 1941-",http://id.loc.gov/authorities/names/n82120978
"Swaine, Jessie.",,
"Swainson, Alice.",,
"Swainson, John B. (John Burley), 1925-1994.","Swainson, John B. (John Burley), 1925-1994",http://id.loc.gov/authorities/names/n2003087794
"Swan, Henry Harrison, 1840-1916.",,
"Swarthout, Elvin, 1864-1935.",,
"Swearingen, Victor Clarence, 1899-1968.",,
"Sweet, Edwin F. (Edwin Forrest), 1847-1935.",,
"Sweet, Gertrude, 1890-",,
"Sweet, Ralph, 1892-1961.",,
"Sweet, William Warren, 1881-1959.","Sweet, William Warren, 1881-1959",http://id.loc.gov/authorities/names/n82091865
"Swegles, Edward Cyrus.",,
"Swegles, John, 1819-1861.",,
"Swift, Edgar James, 1860-1932.","Swift, Edgar James, 1860-1932",http://id.loc.gov/authorities/names/n88665142
"Swift, Frederick W., 1831-",,
"Swift, Wesley.","Swift, Lloyd W. (Lloyd Wesley), 1932-",http://id.loc.gov/authorities/names/n87804277
"Swinton, Roy Stanley, 1886-",,
"Swinton, Stanley M. (Stanley Mitchell), 1919-1982.","Swinton, Stanley M. (Stanley Mitchell), 1919-1982",http://id.loc.gov/authorities/names/no2011114313
"Sykes, W. L.",,
"Sylvester, Arthur, 1901-",,
"Szady, Sheryl Marie.",,
"Szigeti, Joseph, 1892-1973.","Szigeti, Joseph, 1892-1973",http://id.loc.gov/authorities/names/n84046797
"Tackman, Mildred.",,
"Taft, Lorado, 1860-1936.","Taft, Lorado, 1860-1936",http://id.loc.gov/authorities/names/n83121888
"Taggart, Ganson, 1873-1959.",,
"Taggart, Herbert F. (Herbert Francis), 1898-","Taggart, Herbert F. (Herbert Francis), 1898-1983",http://id.loc.gov/authorities/names/n88612359
"Tagore, Rabindranath, 1861-1941.","Tagore, Rabindranath, 1861-1941",http://id.loc.gov/authorities/names/n80036680
"Talbert, Edward.","Talbert, Ansel Edward, 1912-1987",http://id.loc.gov/authorities/names/no2013139260
"Talbot, Marion, 1858-1948.","Talbot, Marion, 1858-1948",http://id.loc.gov/authorities/names/n85220157
"Taliaferro, James Piper, 1847-1934.","Taliaferro, James Piper, 1847-1934",http://id.loc.gov/authorities/names/n98059960
"Talmadge, Herman E. (Herman Eugene), 1913-","Talmadge, Herman E. (Herman Eugene), 1913-2002",http://id.loc.gov/authorities/names/n80002583
"Talmadge, Herman E. (Herman Eugene), 1913-2002.","Talmadge, Herman E. (Herman Eugene), 1913-2002",http://id.loc.gov/authorities/names/n80002583
"Tampon, Casimera.",,
"Tanner, Andrew W.",,
"Tanner, John 1780?-1847.","Tanner, John, 1780?-1847",http://id.loc.gov/authorities/names/n83317643
"Tanton, John, 1934-","Tanton, John, 1934-",http://id.loc.gov/authorities/names/n79151708
"Tappan, Benjamin, 1773-1857.","Tappan, Benjamin, 1773-1857",http://id.loc.gov/authorities/names/no90004127
"Taratsas, Euline McCorkle, 1936-2001.",,
"Tarkington, Booth, 1869-1946.","Tarkington, Booth, 1869-1946",http://id.loc.gov/authorities/names/n79078124
"Taubman, A. Alfred.","Taubman, A. Alfred",http://id.loc.gov/authorities/names/n2006080382
"Taubman, Samuel, 1915-2004.",,
"Taussig, F. W. (Frank William), 1859-1940.","Taussig, F. W. (Frank William), 1859-1940",http://id.loc.gov/authorities/names/n50008647
"Taverner, Percy Algernon, 1875-1947.","Taverner, P. A. (Percy Algernon), 1875-1947",http://id.loc.gov/authorities/names/no98081630
"Taylor, A. E. (Alfred Edward), 1869-1945.","Taylor, A. E. (Alfred Edward), 1869-1945",http://id.loc.gov/authorities/names/n79056335
"Taylor, Barton S., b. 1820.",,
"Taylor, Elizabeth Ann Gurney.",,
"Taylor, George Washington, 1849-",,
"Taylor, Henry Osborn, 1856-1941.","Taylor, Henry Osborn, 1856-1941",http://id.loc.gov/authorities/names/n50009272
"Taylor, Howell, Mrs.",,
"Taylor, John, 1781-1864.","Taylor, John, 1781-1864",http://id.loc.gov/authorities/names/n88138866
"Taylor, Malcolm Cameron, 1900-",,
"Taylor, Orla Benedict, 1865-1945.","Taylor, Orla Benedict, 1865-1945",http://id.loc.gov/authorities/names/no2002045724
"Taylor, Pauline, 1901-",,
"Taylor, Philo.","Farnsworth, Philo Taylor, 1906-1971",http://id.loc.gov/authorities/names/n88268721
"Taylor, Ralph Wendell.",,
"Taylor, S. Vern (Seneca Vern), 1887-1969.",,
"Taylor, Telford.","Taylor, Telford",http://id.loc.gov/authorities/names/n50008430
"Taylor, Wallace.","Taylor, Michael, 1959 March 18-",http://id.loc.gov/authorities/names/n00010151
"Taylor, William Randolph, 1895-","Taylor, William Randolph, 1895-",http://id.loc.gov/authorities/names/n50008435
"Taylor, Zachary, 1784-1850.","Taylor, Zachary, 1784-1850",http://id.loc.gov/authorities/names/n50008436
"Tazewell, Littleton Waller, 1774-1860.","Tazewell, Littleton Waller, 1774-1860",http://id.loc.gov/authorities/names/n83053015
"Teachout, John.",,
"Teagle, Walter Clark, 1878-","Teagle, Walter C. (Walter Clark), 1878-1962",http://id.loc.gov/authorities/names/nr94014360
"Teahan, William.","Teahan, William W.",http://id.loc.gov/authorities/names/n96022262
"Tealdi, Aubrey.",,
"Teed, Florence Ernestine Schleicher, 1901-1954.",,
"Teed, Reed Wallace, 1901-1979.",,
"Teggart, Frederick John, 1870-1946.","Teggart, Frederick John, 1870-1946",http://id.loc.gov/authorities/names/n82211004
"Tejada, Irene.","Tejada, Irene",http://id.loc.gov/authorities/names/no2011087529
"Telfer, Laueston Oliver, 1893-",,
"Ten Hoor, Marten, 1890-","Ten Hoor, Marten, 1890-",http://id.loc.gov/authorities/names/no2012149921
"Tenney, Jack B.","Tenney, Jack B. (Jack Breckinridge), 1898-1970",http://id.loc.gov/authorities/names/no91001170
"Tennyson, Katharine.",,
"Teoli, Alfred.",,
"TerHorst, Jerald F.","TerHorst, Jerald F.",http://id.loc.gov/authorities/names/n78079519
"Terminiello, Arthur W.",,
"Terry, Janice J.","Terry, Janice J.",http://id.loc.gov/authorities/names/n83239059
"Terwilliger, Kent, 1924-1989.","Terwilliger, Kent M. (Kent Melville), 1924-1989",http://id.loc.gov/authorities/names/no91022933
"Thayer, S. B.",,
"Thayer, William Roscoe, 1859-1923.","Thayer, William Roscoe, 1859-1923",http://id.loc.gov/authorities/names/n50007605
"Thieme, Hugo P. (Hugo Paul), 1870-1940.","Thieme, Hugo P. (Hugo Paul), 1870-1940",http://id.loc.gov/authorities/names/n86870418
"Thodis, John G.",,
"Thom, Robert A.","Thom, Robert A.",http://id.loc.gov/authorities/names/n85801314
"Thomas, Charles, 1937-1994.",,
"Thomas, Elbert Duncan, 1883-1953.","Thomas, Elbert Duncan, 1883-1953",http://id.loc.gov/authorities/names/n85059791
"Thomas, George Henry, 1816-1870.","Thomas, George H. (George Henry), 1816-1870",http://id.loc.gov/authorities/names/n50010168
"Thomas, Isiah, 1961-","Thomas, Isiah, 1961-",http://id.loc.gov/authorities/names/n82222001
"Thomas, Jonathan.","Sheridan, Thomas, 1719-1788",http://id.loc.gov/authorities/names/n50023062
"Thomas, Nathan M. (Nathan Macy), 1803-1887.",,
"Thomas, Stanton Brown.",,
"Thomas, Steven Van Renssler, 1831-1905.",,
"Thomason, Samuel Emory, 1883-1944.",,
"Thompson, Augusta Louise Rosenthal, b. 1859.",,
"Thompson, Benjamin, b. 1805.",,
"Thompson, Bradley Martin, 1835-1917.",,
"Thompson, Charlie.","Thompson, Charles D., Jr. (Charles Dillard), 1956-",http://id.loc.gov/authorities/names/no98128044
"Thompson, Dorothy, 1894-1961.","Thompson, Dorothy, 1893-1961",http://id.loc.gov/authorities/names/n85185570
"Thompson, George.","Thomason, George, -1666",http://id.loc.gov/authorities/names/n85114773
"Thompson, Harold R.","Thompson, Harold (Harold R.)",http://id.loc.gov/authorities/names/n98108177
"Thompson, James Westfall, 1869-1941.","Sarton, George, 1884-1956",http://id.loc.gov/authorities/names/n50019341
"Thompson, O. E., b. 1838.",,
"Thompson, Richard W.","Thompson, Richard W. (Richard Wigginton), 1809-1900",http://id.loc.gov/authorities/names/n88660651
"Thompson, William Hale, 1869-1944.","Thompson, William Hale, 1869-1944",http://id.loc.gov/authorities/names/n97031161
"Thomson, J. A.","Thomson, J. Arthur (John Arthur), 1861-1933",http://id.loc.gov/authorities/names/n87832420
"Thomson, James Francis, 1892-",,
"Thoreson, Leonard.",,
"Thornburgh, Lucille, 1909-",,
"Thorndike, Lynn, 1882-1965.","Thorndike, Lynn, 1882-1965",http://id.loc.gov/authorities/names/n50012691
"Thornthwaite, Fred.",,
"Thorp, Willard Long, 1899-","Thorp, Willard Long, 1899-1992",http://id.loc.gov/authorities/names/n83055947
"Thorpe, Clarence De Witt, 1887-","Thorpe, Clarence De Witt, 1887-",http://id.loc.gov/authorities/names/no94017314
"Thurber, Gene.",,
"Thurber, Henry Thomas, 1853-1904.",,
"Thurmond, Strom, 1902-2003.","Thurmond, Strom, 1902-2003",http://id.loc.gov/authorities/names/n50011902
"Thwaites, Reuben Gold, 1853-1913.","Thwaites, Reuben Gold, 1853-1913",http://id.loc.gov/authorities/names/n50011908
"Tibbitts, Clark, 1903-","Tibbitts, Clark, 1903-1985",http://id.loc.gov/authorities/names/n79062832
"Tibbs, Chrystal G.",,
"Tice, Carol H.",,
"Ticknor, Benajah, 1788-1858.","Ticknor, Benajah, 1788-1858",http://id.loc.gov/authorities/names/n90713560
"Ticknor, George, 1791-1871.","Ticknor, George, 1791-1871",http://id.loc.gov/authorities/names/n50011872
"Tillman, Benjamin R. (Benjamin Ryan), 1847-1918.","Tillman, Benjamin R. (Benjamin Ryan), 1847-1918",http://id.loc.gov/authorities/names/n88274946
"Tinkham, Ralph Russell.","Tinkham, Ralph Russell",http://id.loc.gov/authorities/names/n85294436
"Tinkham, Russell, b. 1845.",,
"Tisch, Robert.",,
"Tisserant, EugÃ¨ne, 1884-1972.",,
"Tissier, L.",,
"Titchener, Edward Bradford, 1867-1927.","Titchener, Edward Bradford, 1867-1927",http://id.loc.gov/authorities/names/n50012947
"Titiev, Mischa, 1901-","Titiev, Mischa, 1901-1978",http://id.loc.gov/authorities/names/n92004549
"Titus, Harold, 1888-","Titus, Harold, 1888-1967",http://id.loc.gov/authorities/names/no2008175553
"Tobin, Daniel J.","Tobin, Daniel Joseph, 1875-1955",http://id.loc.gov/authorities/names/n2004115597
"Tobin, Maurice Joseph, 1901-",,
"Todd, Albert May, 1850-1931.","Todd, Albert May, 1850-1931",http://id.loc.gov/authorities/names/n95016564
"Todd, Fred P.",,
"Todd, J. Beecher.",,
"Todd, J. Liberty.",,
"Todd, Laurence, 1882-1957.","Todd, Laurence, 1882-1957",http://id.loc.gov/authorities/names/n98075026
"Todd, Michael, 1909-1958.","Todd, Mike, 1909-1958",http://id.loc.gov/authorities/names/n83145036
"Todd, Paul Harold, 1921-","Todd, Paul Harold, 1921-2008",http://id.loc.gov/authorities/names/no2009095287
"Todd, Stanton W. (Stanton Wesley), 1908-",,
"Todd, Willie.","Todd, Willie Grier, 1909-",http://id.loc.gov/authorities/names/n88622409
"Toll, Isaac D., 1818-1908.",,
