Name,LCNAF Heading,LC Record Link
"Rice, Paul North, 1888-1967.","Rice, Paul North, 1888-1967",http://id.loc.gov/authorities/names/no97054897
"Rich, John Treadway, 1841-1926.","Rich, John T. (John Treadway), 1841-1926",http://id.loc.gov/authorities/names/no2008186715
"Richard, Gabriel, 1767-1832.","Richard, Gabriel, 1767-1832",http://id.loc.gov/authorities/names/n85373786
"Richards, Ann, 1933-","Richards, Ann, 1933-2006",http://id.loc.gov/authorities/names/n88179394
"Richards, Theodore W. (Theodore William), 1868-1928.","Richards, Theodore W. (Theodore William), 1868-1928",http://id.loc.gov/authorities/names/n87802226
"Rickenbacker, Eddie, 1890-1973.","Rickenbacker, Eddie, 1890-1973",http://id.loc.gov/authorities/names/n79021901
"Rickey, Branch, 1881-1965.","Rickey, Branch, 1881-1965",http://id.loc.gov/authorities/names/n81149658
"Rickover, Hyman George.","Rickover, Hyman George",http://id.loc.gov/authorities/names/n50045673
"Rider, Fremont, 1885-1962.","Rider, Fremont, 1885-1962",http://id.loc.gov/authorities/names/n86024521
"Riegel, John W.","Riegel, John W.",http://id.loc.gov/authorities/names/nr91018407
"Riegle, Donald W., 1938-","Riegle, Donald W., 1938-",http://id.loc.gov/authorities/names/no91007047
"Rifkin, Jeremy.","Rifkin, Jeremy",http://id.loc.gov/authorities/names/n77020051
"Riggs, Henry Earle, 1865-1949.","Riggs, Henry Earle, 1865-",http://id.loc.gov/authorities/names/n89670882
"Ripley, William Zebina, 1867-1941.","Ripley, William Zebina, 1867-1941",http://id.loc.gov/authorities/names/n50054856
"Rippy, J. Fred (James Fred), 1892-1977.","Rippy, J. Fred (James Fred), 1892-1977",http://id.loc.gov/authorities/names/n50054857
"Robbins, Frank Egleston, 1884-","Robbins, Frank Egleston, 1884-",http://id.loc.gov/authorities/names/n84805970
"Roberts, Owen J. (Owen Josephus), 1875-1955.","Roberts, Owen J. (Owen Josephus), 1875-1955",http://id.loc.gov/authorities/names/n88277341
"Roberts, Roy.","Roberts, Albert R.",http://id.loc.gov/authorities/names/n80090187
"Robertson, James Alexander, 1873-1939.","Robertson, James Alexander, 1873-1939",http://id.loc.gov/authorities/names/n50049038
"Robertson, Pat.","Buckingham, Jamie",http://id.loc.gov/authorities/names/n79128077
"Robinson, Corinne Roosevelt, 1861-1933.","Robinson, Corinne Roosevelt, 1861-1933",http://id.loc.gov/authorities/names/n86025987
"Robinson, Jay L., 1932-","Robinson, Jay L., 1932-",http://id.loc.gov/authorities/names/n85144777
"Rockefeller, David, 1915-","Rockefeller, David, 1915-",http://id.loc.gov/authorities/names/n86825319
"Rockefeller, John D. (John Davison), 1839-1937.","Rockefeller, John D. (John Davison), 1839-1937",http://id.loc.gov/authorities/names/n79095196
"Rockefeller, John D. (John Davison), 1874-1960.","Rockefeller, John D., Jr. (John Davison), 1874-1960",http://id.loc.gov/authorities/names/n84042461
"Rockefeller, Laurance Spelman.","Rockefeller, Nelson A. (Nelson Aldrich), 1908-1979",http://id.loc.gov/authorities/names/n50049079
"Rockefeller, Nelson A. (Nelson Aldrich), 1908-1979.","Rockefeller, Nelson A. (Nelson Aldrich), 1908-1979",http://id.loc.gov/authorities/names/n50049079
"Rockwell, Norman, 1894-1978.","Rockwell, Norman, 1894-1978",http://id.loc.gov/authorities/names/n79039542
"Rodeheaver, Homer A. (Homer Alvan), 1880-1955.","Rodeheaver, Homer A. (Homer Alvan), 1880-1955",http://id.loc.gov/authorities/names/n85266308
"Rogers, Ginger, 1911-","Rogers, Ginger, 1911-1995",http://id.loc.gov/authorities/names/n50048014
"Rogers, Henry Wade, 1853-1926.","Rogers, Henry Wade, 1853-1926",http://id.loc.gov/authorities/names/no91009885
"Rogers, James Speed, 1892-","Rogers, J. Speed (James Speed), 1892-1955",http://id.loc.gov/authorities/names/no00039450
"Rogers, Randolph, 1825-1892.","Rogers, Randolph, 1825-1892",http://id.loc.gov/authorities/names/n88277515
"Rogers, Vivian.","Rogers, G. V. (Guy Vivian), 1935-",http://id.loc.gov/authorities/names/nb2009008833
"Rogers, William Pierce, 1913-","Rogers, William P. (William Pierce), 1913-2001",http://id.loc.gov/authorities/names/n50048035
"Rolvaag, Karl F., 1913-","Rolvaag, Karl F., 1913-1990",http://id.loc.gov/authorities/names/n80136028
"Romer, Alfred Sherwood, 1894-1973.","Romer, Alfred Sherwood, 1894-1973",http://id.loc.gov/authorities/names/n79145193
"Romney, George W., 1907-","Romney, George W., 1907-1995",http://id.loc.gov/authorities/names/n50048290
"Romney, George W., 1907-1995.","Romney, George W., 1907-1995",http://id.loc.gov/authorities/names/n50048290
"Romney, Lenore LaFount.","Romney, Lenore, 1908-1998",http://id.loc.gov/authorities/names/no2014077245
"Romney, Mitt.","Romney, Mitt",http://id.loc.gov/authorities/names/nr95017857
"Roosevelt, Anna Curtenius.","Roosevelt, Anna Curtenius",http://id.loc.gov/authorities/names/n79115057
"Roosevelt, Eleanor, 1884-1962.","Roosevelt, Eleanor, 1884-1962",http://id.loc.gov/authorities/names/n79144645
"Roosevelt, Franklin D. (Franklin Delano), 1882-1945.","Roosevelt, Franklin D. (Franklin Delano), 1882-1945",http://id.loc.gov/authorities/names/n79022932
"Roosevelt, Nicholas, 1893-","Roosevelt, Nicholas, 1893-1982",http://id.loc.gov/authorities/names/n89620430
"Roosevelt, Theodore, 1858-1919.","Roosevelt, Theodore, 1858-1919",http://id.loc.gov/authorities/names/n79027239
"Roosevelt, Theodore, 1887-1944.","Roosevelt, Theodore, 1887-1944",http://id.loc.gov/authorities/names/n86025992
"Root, Elihu, 1845-1937.","Root, Elihu, 1845-1937",http://id.loc.gov/authorities/names/n50048409
"Rosenberg, Ethel, 1915-1953.","Rosenberg, Ethel, 1915-1953",http://id.loc.gov/authorities/names/n50048377
"Rosenberg, Julius, 1918-1953.","Rosenberg, Julius, 1918-1953",http://id.loc.gov/authorities/names/n50048380
"Rosenthal, Lessing, 1868-1949.","Rosenthal, Lessing, 1868-1949",http://id.loc.gov/authorities/names/n85204890
"Rosenwald, Julius, 1862-1932.","Rosenwald, Julius, 1862-1932",http://id.loc.gov/authorities/names/n84168464
"Ross, Edward Alsworth, 1866-1951.","Wiese, Leopold von, 1876-1969",http://id.loc.gov/authorities/names/n86827670
"Ross, Robert.","Ross, Robert Baldwin, 1869-1918",http://id.loc.gov/authorities/names/n82041096
"Rossini, Frederick D. (Frederick Dominic), 1899-","Rossini, Frederick D. (Frederick Dominic), 1899-",http://id.loc.gov/authorities/names/n83825961
"Rosten, Leo Calvin, 1908-","Rosten, Leo, 1908-1997",http://id.loc.gov/authorities/names/n80051100
"Rostow, W. W. (Walt Whitman), 1916-","Rostow, W. W. (Walt Whitman), 1916-2003",http://id.loc.gov/authorities/names/n79100860
"Roth, Filibert, 1858-1925.","Roth, Filibert, 1858-1925",http://id.loc.gov/authorities/names/no2006038285
"Rouse, Irving, 1913-","Rouse, Irving, 1913-2006",http://id.loc.gov/authorities/names/n79106006
"Rouse, Steve.","Rouse, Steve",http://id.loc.gov/authorities/names/n96053461
"Roxas, Manuel.","Roxas, Manuel A., 1892-1948",http://id.loc.gov/authorities/names/no00045005
"Rubin, Gayle.","Vivien, Renée, 1877-1909",http://id.loc.gov/authorities/names/n80004241
"Rubinstein, Anton, 1829-1894.","Rubinstein, Anton, 1829-1894",http://id.loc.gov/authorities/names/n80145026
"Rucknagel, Donald L.","Rucknagel, Donald L.",http://id.loc.gov/authorities/names/n85279418
"Rugg, Harold Ordway, 1886-1960.","Rugg, Harold Ordway, 1886-1960",http://id.loc.gov/authorities/names/n50023507
"Rushton, Herbert J., 1877-1947.","Rushton, Herbert J., 1877-1947",http://id.loc.gov/authorities/names/no2009002361
"Rusk, Dean, 1909-","Rusk, Dean, 1909-1994",http://id.loc.gov/authorities/names/n80013000
"Russell, Bertrand, 1872-1970.","Russell, Bertrand, 1872-1970",http://id.loc.gov/authorities/names/n79056054
"Russell, Charles Edward, 1860-1941.","Russell, Charles Edward, 1860-1941",http://id.loc.gov/authorities/names/n50022289
"Russell, Diarmuid.","Russell, Diarmuid, -1973",http://id.loc.gov/authorities/names/n90691100
"Russell, Howard H. (Howard Hyde), 1855-1946.","Russell, Howard H. (Howard Hyde), 1855-1946",http://id.loc.gov/authorities/names/nr94013254
"Russell, Israel C. (Israel Cook), 1852-1906.","Russell, Israel C. (Israel Cook), 1852-1906",http://id.loc.gov/authorities/names/n87804246
"Russell, Joseph A.","Russell, J. A. (Joseph Albert), 1909-",http://id.loc.gov/authorities/names/no97003216
"Russell, Richard B. (Richard Brevard), 1897-1971.","Russell, Richard B. (Richard Brevard), 1897-1971",http://id.loc.gov/authorities/names/n85137023
"Rutherford, Ernest, 1871-1937.","Rutherford, Ernest, 1871-1937",http://id.loc.gov/authorities/names/n50024959
"Ruthven, Alexander Grant, 1882-","Ruthven, Alexander Grant, 1882-1971",http://id.loc.gov/authorities/names/n87828171
"Ruthven, Alexander Grant, 1882-1971.","Ruthven, Alexander Grant, 1882-1971",http://id.loc.gov/authorities/names/n87828171
"Saarinen, Eero, 1910-1961.","Saarinen, Eero, 1910-1961",http://id.loc.gov/authorities/names/n50016251
"Saarinen, Eliel, 1873-1950.","Saarinen, Eliel, 1873-1950",http://id.loc.gov/authorities/names/n79027076
"Salisbury, Harrison Evans, 1908-","Salisbury, Harrison E. (Harrison Evans), 1908-1993",http://id.loc.gov/authorities/names/n79126972
"Salk, Jonas, 1914-","Salk, Jonas, 1914-1995",http://id.loc.gov/authorities/names/n50017557
"Salmon, Lucy Maynard, 1853-1927.","Salmon, Lucy Maynard, 1853-1927",http://id.loc.gov/authorities/names/no97037365
"Salter, William Mackintire, 1853-1931.","Salter, William Mackintire, 1853-1931",http://id.loc.gov/authorities/names/n88681461
"Saltonstall, Leverett, 1892-","Saltonstall, Leverett, 1892-1979",http://id.loc.gov/authorities/names/n50020503
"Sample, Sally.","Aall, Sally Sample, 1926-",http://id.loc.gov/authorities/names/n88039687
"Sanborn, F. B. (Franklin Benjamin), 1831-1917.","Sanborn, F. B. (Franklin Benjamin), 1831-1917",http://id.loc.gov/authorities/names/n79045501
"Sandburg, Carl, 1878-1967.","Sandburg, Carl, 1878-1967",http://id.loc.gov/authorities/names/n79011105
"Sanders, Henry A. (Henry Arthur), 1868-1956.","Sanders, Henry A. (Henry Arthur), 1868-1956",http://id.loc.gov/authorities/names/n87113626
"Sanger, Margaret, 1879-1966.","Sanger, Margaret, 1879-1966",http://id.loc.gov/authorities/names/n50019793
"Santayana, George, 1863-1952.","Santayana, George, 1863-1952",http://id.loc.gov/authorities/names/n79043580
"Sarett, Lew, 1888-1954.","Sarett, Lew, 1888-1954",http://id.loc.gov/authorities/names/n88218785
"Sargent, Francis.","Sargent, John R. (John Reid)",http://id.loc.gov/authorities/names/no2012020239
"Sarony, Napoleon, 1821-1896.","Sarony, Napoleon, 1821-1896",http://id.loc.gov/authorities/names/n78013169
"Saroyan, William, 1908-","Saroyan, William, 1908-1981",http://id.loc.gov/authorities/names/n78095781
"Sarri, Rosemary C.","Sarri, Rosemary C.",http://id.loc.gov/authorities/names/n50015596
"Sartre, Jean Paul, 1905-1980.","Sartre, Jean-Paul, 1905-1980",http://id.loc.gov/authorities/names/n79106134
"Sauer, Carl Ortwin, 1889-","Sauer, Carl Ortwin, 1889-1975",http://id.loc.gov/authorities/names/n80002532
"Sawyer, Charles Henry, 1906-","Sawyer, Charles Henry, 1906-",http://id.loc.gov/authorities/names/n99833626
"Sawyer, Ralph Alanson, 1895-","Sawyer, Ralph A. (Ralph Alanson), 1895-1978",http://id.loc.gov/authorities/names/n85814346
"Sawyer, Walter H. (Walter Hulme), 1861-1931.","Sawyer, Walter H. (Walter Hulme), 1861-1931",http://id.loc.gov/authorities/names/no2008183271
"Sayre, Francis Bowes, 1885-1972.","Sayre, Francis Bowes, 1885-1972",http://id.loc.gov/authorities/names/no89019986
"Sayre, John Nevin, 1884-1977.","Sayre, John Nevin, 1884-1977",http://id.loc.gov/authorities/names/n90662480
"Schembechler, Bo.","Schembechler, Bo",http://id.loc.gov/authorities/names/n50082736
"Schlafly, Phyllis.","Schlafly, Phyllis",http://id.loc.gov/authorities/names/n79094543
"Schlesinger, Arthur Meier, 1888-1965.","Schlesinger, Arthur M. (Arthur Meier), 1888-1965",http://id.loc.gov/authorities/names/n79007439
"Schlesinger, Arthur Meier, 1917-","Schlesinger, Arthur M., Jr. (Arthur Meier), 1917-2007",http://id.loc.gov/authorities/names/n50002711
"Schmitz, Henry, 1892-1965.","Schmitz, Henry, 1892-1965",http://id.loc.gov/authorities/names/n87837231
"Schoenberg, Arnold, 1874-1951.","Schoenberg, Arnold, 1874-1951",http://id.loc.gov/authorities/names/n80032780
"Schoenbrun, David.","Schoenbrun, David",http://id.loc.gov/authorities/names/n79116426
"Schoolcraft, Henry Rowe, 1793-1864.","Schoolcraft, Henry Rowe, 1793-1864",http://id.loc.gov/authorities/names/n50002814
"Schulberg, Budd.","Schulberg, Budd",http://id.loc.gov/authorities/names/n79045099
"Schurman, Jacob Gould, 1854-1942.","Schurman, Jacob Gould, 1854-1942",http://id.loc.gov/authorities/names/n81024695
"Schurz, Carl, 1829-1906.","Schurz, Carl, 1829-1906",http://id.loc.gov/authorities/names/n50003179
"Schwartz, Elliott, 1936-","Schwartz, Elliott, 1936-",http://id.loc.gov/authorities/names/n81018884
"Schweitzer, Albert, 1875-1965.","Schweitzer, Albert, 1875-1965",http://id.loc.gov/authorities/names/n79090055
"Schwenk, Thomas L.","Schwenk, Thomas L.",http://id.loc.gov/authorities/names/n84185378
"Scobey, David M., 1954-","Scobey, David M., 1954-",http://id.loc.gov/authorities/names/n2001093411
"Scott, Frank Douglas, 1878-1951.","Scott, Frank Douglas, 1878-1951",http://id.loc.gov/authorities/names/no2008048748
"Scott, Fred Newton, 1860-1931.","Scott, Fred Newton, 1860-1931",http://id.loc.gov/authorities/names/n50003979
"Scott, Hugh Doggett, 1900-","Scott, Hugh, 1900-1994",http://id.loc.gov/authorities/names/n50003968
"Scott, John A.","Scott, John Anthony, 1916-",http://id.loc.gov/authorities/names/n50005947
"Scranton, William Warren, 1917-","Scranton, William Warren, 1917-2013",http://id.loc.gov/authorities/names/n80104702
"Scribner, Charles, 1921-","Scribner, Charles, Jr., 1921-1995",http://id.loc.gov/authorities/names/n82013184
"Seaborg, Glenn Theodore, 1912-","Seaborg, Glenn T. (Glenn Theodore), 1912-1999",http://id.loc.gov/authorities/names/n50004895
"Seabury, Samuel, 1873-1958.","Seabury, Samuel, 1873-1958",http://id.loc.gov/authorities/names/n79021172
"Seager, Allan, 1906-1968.","Seager, Allan, 1906-1968",http://id.loc.gov/authorities/names/n83020792
"Seaman, Ezra C. (Ezra Champion), 1805-1880.","Seaman, Ezra C. (Ezra Champion), 1805-1880",http://id.loc.gov/authorities/names/n88002972
"Sears, John.","Sears, John F., 1941-",http://id.loc.gov/authorities/names/n85093459
"Sedgwick, W. T. (William Thompson), 1855-1921.","Sedgwick, W. T. (William Thompson), 1855-1921",http://id.loc.gov/authorities/names/n85801937
"Seeger, Pete, 1919-","Seeger, Pete, 1919-2014",http://id.loc.gov/authorities/names/n50006375
"Seeger, Raymond John, 1906-","Seeger, Raymond John, 1906-",http://id.loc.gov/authorities/names/n50005388
"Seligman, Edwin Robert Anderson, 1861-1939.","Seligman, Edwin R. A. (Edwin Robert Anderson), 1861-1939",http://id.loc.gov/authorities/names/n50005896
"Seymour, Jane, 1951-","Seymour, Jane, 1951-",http://id.loc.gov/authorities/names/n81075523
"Shafer, Paul W. (Paul Werntz), 1893-1954.","Shafer, Paul W. (Paul Werntz), 1893-1954",http://id.loc.gov/authorities/names/n87870665
"Shakespeare, William, 1564-1616.","Shakespeare, William, 1564-1616",http://id.loc.gov/authorities/names/n78095332
"Shane, Charles Donald, 1895-","Shane, Charles Donald, 1895-1983",http://id.loc.gov/authorities/names/n2011018878
"Shapiro, Harold T., 1935-","Shapiro, Harold T., 1935-",http://id.loc.gov/authorities/names/n84041141
"Shapiro, Rose.","Shapiro, Rose",http://id.loc.gov/authorities/names/n87905027
"Shapiro, Vivian.","Shapiro, Vivian",http://id.loc.gov/authorities/names/nr91008213
"Shapley, Harlow, 1885-1972.","Shapley, Harlow, 1885-1972",http://id.loc.gov/authorities/names/n50022197
"Sharfman, Isaiah Leo, 1886-","Sharfman, I. Leo (Isaiah Leo), 1886-1969",http://id.loc.gov/authorities/names/n85808776
"Shaw, Albert, 1857-1947.","Shaw, Albert, 1857-1947",http://id.loc.gov/authorities/names/n85158395
"Shaw, Mark Revell, 1889-","Shaw, Mark R. (Mark Revell), 1889-",http://id.loc.gov/authorities/names/n90690301
"Sheen, Fulton J. (Fulton John), 1895-1979.","Sheen, Fulton J. (Fulton John), 1895-1979",http://id.loc.gov/authorities/names/n79084411
"Sheldon, Charles Monroe, 1857-1946.","Sheldon, Charles M., 1857-1946",http://id.loc.gov/authorities/names/n82094681
"Shelley, Rebecca, 1887-","Shelley, Rebecca, 1887-1984",http://id.loc.gov/authorities/names/n90722215
"Shelley, Rebecca, 1887-1984.","Shelley, Rebecca, 1887-1984",http://id.loc.gov/authorities/names/n90722215
"Sheppard, Morris, 1875-1941.","Sheppard, Morris, 1875-1941",http://id.loc.gov/authorities/names/n99830339
"Sherman, James Schoolcraft, 1855-1912.","Sherman, J. S. (James Schoolcraft), 1855-1912",http://id.loc.gov/authorities/names/n89626569
"Shields, Edmund Claude, 1871-1947.","Shields, Edmund C. (Edmund Claude), 1871-1947",http://id.loc.gov/authorities/names/no2008161935
"Shiels, W. Eugene (William Eugene), 1897-","Shiels, W. Eugene (William Eugene), 1897-",http://id.loc.gov/authorities/names/no00071566
"Shiras, George, 1859-1942.","Shiras, George, 1859-1942",http://id.loc.gov/authorities/names/no00082597
"Shirer, William L. (William Lawrence), 1904-","Shirer, William L. (William Lawrence), 1904-1993",http://id.loc.gov/authorities/names/n79054707
"Shirer, William L. (William Lawrence), 1904-1993.","Shirer, William L. (William Lawrence), 1904-1993",http://id.loc.gov/authorities/names/n79054707
"Shore, Dinah, 1917-1994.","Shore, Dinah, 1917-1994",http://id.loc.gov/authorities/names/n79072750
"Shorts, Robert Perry, 1879-","Shorts, Robert P. (Robert Perry), 1879-1975",http://id.loc.gov/authorities/names/no2008183285
"Shortt, James.","Shortt, James",http://id.loc.gov/authorities/names/n85110541
"Shriver, Sargent, 1915-","Shriver, Sargent, 1915-2011",http://id.loc.gov/authorities/names/n85185740
"Sibelius, Jean, 1865-1957.","Sibelius, Jean, 1865-1957",http://id.loc.gov/authorities/names/n79068399
"Sibley, John Langdon, 1804-1885.","Sibley, John Langdon, 1804-1885",http://id.loc.gov/authorities/names/n82077095
"Sibley, Joseph.","Sibley, Joseph Crocker, 1850-1926",http://id.loc.gov/authorities/names/n80060822
"Silver, Abiel, 1797-1881.","Silver, Abiel, 1797-1881",http://id.loc.gov/authorities/names/nr00013293
"Silvers, Phil, 1911-1985.","Silvers, Phil, 1911-1985",http://id.loc.gov/authorities/names/n50031159
"Sinclair, John, 1941-","Sinclair, John, 1941-",http://id.loc.gov/authorities/names/n85050309
"Sinclair, Leni.","Sinclair, Leni",http://id.loc.gov/authorities/names/n88679798
"Sinclair, Upton, 1878-1968.","Sinclair, Upton, 1878-1968",http://id.loc.gov/authorities/names/n79127862
"Singer, J. David (Joel David), 1925-","Singer, J. David (Joel David), 1925-2009",http://id.loc.gov/authorities/names/n79076600
"Sink, Charles Albert, 1879-1972.","Sink, Charles A. (Charles Albert), 1879-1972",http://id.loc.gov/authorities/names/no2008187792
"Sleeper, Albert E., 1862-1934.","Sleeper, Albert E., 1862-1934",http://id.loc.gov/authorities/names/no2008187860
"Sligh, Charles Robert, 1906-","Sligh, Charles R., Jr. (Charles Robert), 1906-1997",http://id.loc.gov/authorities/names/no2008098165
"Sloan, Alfred P. (Alfred Pritchard), 1875-1966.","Sloan, Alfred P. (Alfred Pritchard), 1875-1966",http://id.loc.gov/authorities/names/n89115529
"Sloan, Alfred Pritchard, 1875-1966.","Sloan, Alfred P. (Alfred Pritchard), 1875-1966",http://id.loc.gov/authorities/names/n89115529
"Sloan, Herbert, 1914-","Sloan, Herbert, 1914-",http://id.loc.gov/authorities/names/n00120652
"Slosson, Preston W. (Preston William), 1892-","Slosson, Preston W. (Preston William), 1892-1984",http://id.loc.gov/authorities/names/n83183856
"Small, Albion Woodbury, 1854-1926.","Small, Albion W., 1854-1926",http://id.loc.gov/authorities/names/n50014727
"Smith, Alene.","Smith, Sheila Alene, 1957-",http://id.loc.gov/authorities/names/n90670924
"Smith, Alfred Emanuel, 1873-1944.","Smith, Alfred Emanuel, 1873-1944",http://id.loc.gov/authorities/names/n50016436
"Smith, Charles Spencer, 1852-1923.","Smith, C. S. (Charles Spencer), 1852-1923",http://id.loc.gov/authorities/names/no99072154
"Smith, Frank Leslie, 1867-1950.","Smith, Frank L. (Frank Leslie), 1867-1950",http://id.loc.gov/authorities/names/no2013071708
"Smith, George Jay, 1866-","Smith, George Jay, 1866-1938",http://id.loc.gov/authorities/names/no2008133851
"Smith, Gerald L. K. (Gerald Lyman Kenneth), 1898-","Smith, Gerald L. K. (Gerald Lyman Kenneth), 1898-1976",http://id.loc.gov/authorities/names/n83065961
"Smith, Gerrit, 1797-1874.","Smith, Gerrit, 1797-1874",http://id.loc.gov/authorities/names/n85185910
"Smith, Grace.","Richmond, Grace S. (Grace Smith), 1866-1959",http://id.loc.gov/authorities/names/n90608121
"Smith, Hal Horace, 1873-1944.","Smith, Hal H. (Hal Horace), 1873-1944",http://id.loc.gov/authorities/names/nr2001026534
"Smith, Henry D.","Smith, Henry D., II (Henry DeWitt), 1940-",http://id.loc.gov/authorities/names/n81117348
"Smith, Holland M. (Holland McTyeire), 1882-1967.","Smith, Holland M. (Holland McTyeire), 1882-1967",http://id.loc.gov/authorities/names/n85170263
"Smith, J. Allen (James Allen), 1860-1926.","Smith, J. Allen (James Allen), 1860-1926",http://id.loc.gov/authorities/names/n88002670
"Smith, James Francis, 1859-1928.","Smith, James Francis, 1859-1928",http://id.loc.gov/authorities/names/n00065660
"Smith, John McMunn C., 1853-1923.","Smith, John M. C. (John McMunn C.), 1853-1923",http://id.loc.gov/authorities/names/no2008188967
"Smith, John Walter, 1845-1925.","Smith, John Walter, 1845-1925",http://id.loc.gov/authorities/names/n96027022
"Smith, Lillian Eugenia, 1897-1966.","Smith, Lillian (Lillian Eugenia), 1897-1966",http://id.loc.gov/authorities/names/n50013297
"Smith, Mark W.","Smith, Mark W., 1968-",http://id.loc.gov/authorities/names/n2004089966
"Smith, Richard Root, 1869-1940.","Smith, Richard Root, 1869-1940",http://id.loc.gov/authorities/names/no2009001928
"Smith, Shirley Wheeler, 1875-1959.","Smith, Shirley W. (Shirley Wheeler), 1875-1959",http://id.loc.gov/authorities/names/no2008187805
"Smith, Warren Lounsbury, 1914-1972.","Smith, Warren L. (Warren Lounsbury), 1914-1972",http://id.loc.gov/authorities/names/n50060267
"Smith, William Alden, 1859-1932.","Smith, William Alden, 1859-1932",http://id.loc.gov/authorities/names/no98099507
"Smoot, Reed, 1862-1941.","Smoot, Reed, 1862-1941",http://id.loc.gov/authorities/names/n86071142
"Soddy, Frederick, 1877-1956.","Soddy, Frederick, 1877-1956",http://id.loc.gov/authorities/names/n50053268
"Soekarno, 1901-1970.","Soekarno, 1901-1970",http://id.loc.gov/authorities/names/n50010422
"Solana, Javier.","Solana, Javier",http://id.loc.gov/authorities/names/no2005088047
"Solotaroff, Ted, 1928-2008.","Solotaroff, Ted, 1928-2008",http://id.loc.gov/authorities/names/n79075153
"Sommerfeld, Arnold, 1868-1951.","Sommerfeld, Arnold, 1868-1951",http://id.loc.gov/authorities/names/n85801588
"Sorensen, Theodore C.","Sorensen, Theodore C.",http://id.loc.gov/authorities/names/n50014125
"Sorokin, Pitirim Aleksandrovich, 1889-1968.","Sorokin, Pitirim Aleksandrovich, 1889-1968",http://id.loc.gov/authorities/names/n50000868
"Soules, Aline.","Soules, Aline",http://id.loc.gov/authorities/names/no00092777
"Souris, Theodore, 1925-","Souris, Theodore, 1925-",http://id.loc.gov/authorities/names/ns2012004729
"Sousa, John Philip, 1854-1932.","Sousa, John Philip, 1854-1932",http://id.loc.gov/authorities/names/n79122078
"Spalding, Volney Morgan, 1849-1918.","Spalding, Volney M. (Volney Morgan), 1849-1918",http://id.loc.gov/authorities/names/no2003104243
"Sparks, Jared, 1789-1866.","Sparks, Jared, 1789-1866",http://id.loc.gov/authorities/names/n50021686
"Spaulding, Albert Clanton, 1914-","Spaulding, Albert C. (Albert Clanton), 1914-1990",http://id.loc.gov/authorities/names/nr2002017577
"Spectorsky, A. C. (Auguste C.), 1910-1972.","Spectorsky, A. C. (Auguste C.), 1910-1972",http://id.loc.gov/authorities/names/no97067531
"Spence, Brent, 1874-1967.","Spence, Brent, 1874-1967",http://id.loc.gov/authorities/names/no2009004161
"Spencer, Bradley.","Spencer, David Bradley",http://id.loc.gov/authorities/names/no2002069622
"Spencer, Sheldon.","Sheldon, Hezekiah Spencer, 1820-",http://id.loc.gov/authorities/names/n86143293
"Spina, Tony.","Spina, Tony",http://id.loc.gov/authorities/names/n79114208
"Spivak, Lawrence Edmund.","Spivak, Lawrence E. (Lawrence Edmund), 1900-1994",http://id.loc.gov/authorities/names/n92012663
"St. Marie, Buffy.","Sainte-Marie, Buffy",http://id.loc.gov/authorities/names/n88124625
"Staebler, Neil, 1905-","Staebler, Neil, 1905-2000",http://id.loc.gov/authorities/names/nr89001910
"Stagg, Amos Alonzo, 1862-1965.","Stagg, Amos Alonzo, 1862-1965",http://id.loc.gov/authorities/names/n90648453
"Stalin, Joseph, 1879-1953.","Stalin, Joseph, 1879-1953",http://id.loc.gov/authorities/names/n80044789
"Stanley, Albert A. (Albert Augustus), 1851-1932.","Stanley, Albert A. (Albert Augustus), 1851-1932",http://id.loc.gov/authorities/names/no92003683
"Stanley, Augustus Owsley, 1867-1958.","Stanley, Augustus Owsley, 1867-1958",http://id.loc.gov/authorities/names/n2005078678
"Stanton, Edwin McMasters, 1814-1869.","Stanton, Edwin M. (Edwin McMasters), 1814-1869",http://id.loc.gov/authorities/names/n50023269
"Starr, Floyd Elliot, 1883-1980.","Starr, Floyd Elliot, 1883-1980",http://id.loc.gov/authorities/names/n88228740
"Stason, E. Blythe (Edwin Blythe), 1891-1972.","Stason, E. Blythe (Edwin Blythe), 1891-1972",http://id.loc.gov/authorities/names/n80098082
"Stassen, Harold Edward, 1907-","Stassen, Harold E. (Harold Edward), 1907-2001",http://id.loc.gov/authorities/names/n80139271
"Stearns, Frederick, 1831-1907.","Stearns, Frederick, 1831-1907",http://id.loc.gov/authorities/names/n88620592
"Steere, Joseph Beal, 1842-1940.","Steere, Joseph Beal, 1842-1940",http://id.loc.gov/authorities/names/no2007120169
"Stefansson, Vilhjalmur, 1879-1962.","Stefansson, Vilhjalmur, 1879-1962",http://id.loc.gov/authorities/names/n79054970
"Stein, Robert, 1924-","Stein, Robert, 1924-2014",http://id.loc.gov/authorities/names/n88218295
"Steiner, Peter Otto, 1922-","Steiner, Peter Otto, 1922-",http://id.loc.gov/authorities/names/n50023492
"Steinman, D. B. (David Barnard), 1886-1960.","Steinman, D. B. (David Barnard), 1886-1960",http://id.loc.gov/authorities/names/n85353758
"Steneck, Nicholas H.","Steneck, Nicholas H. (Nicholas Hans), 1940-",http://id.loc.gov/authorities/names/n83198095
"Stephan, Max Paul.","Stephan, Max Paul, 1892-1952",http://id.loc.gov/authorities/names/n92085138
"Stephens, E. W.","Stephens, Steve",http://id.loc.gov/authorities/names/no2001066914
